380,"too. thanks so much from paris. and for more on the paris talks and the devastating effects of climate change in the u.s. and across the world, you can go to msnbc.com. check out our in depth multimedia feature. our old familiar globe is gone. new protests in chicago over"
381,"lead to crucial steps needed to make it something truly historic? and joining me now, todd stern, special envoy for climate change for the u.s. state department. he headed the u.s. negotiating team in paris. mr. stern, you have been at this for six years, if i'm not"
382,"this thing under the bus? this is a triumph for the politicians of franz and for president obama who staked a large part of the legacy to be the first president to truly address climate change. he took the are trip to alaska, and giving speech after speech"
383,"so far away from the middle of the country. are you saying that's going to happen? i think it is. with trump? i think there is. there is no data. there is absolutely no data, no evidence. no nothing. you might as well tell me that climate change is a hoax."
384,"american republican party is the only major national party in the western world that denies climate change. so clearly he wanted to talk about these things, even though he wasn't asked. but again, a president determined to be involved, engaged, and relevant going forward to the end of his term."
385,"deal come, from center right governments. even far right. they may not like immigrants, but they admit, yeah, the science tells us we have to do something about climate change. the president also pushed back on the criticism he's weathered on saying on the eve of the paris attacks that isis"
386,"are unhappy that planned parenthood and the affordable care act are funded, there are no restrictions on syrian and iraqi refugees and no measures blocking president obama's efforts to fight climate change. speaker ryan heard the criticism. i sat down with him on friday and he said he'd deal with"
387,"by our allies over there, the kurds and the rest and the iraqi army, was spotty. that was his term for the ground campaign. not a strong campaign. i thought his heart showed as i thought it would on the climate change talks in paris. other paris story."
388,i believe this moment can be a turning point for the world. we've shown that the world has both the will and the ability to take on this challenge. that was president obama last night on the climate change deal struck in paris yesterday. the agreement aims to keep the
389,"united states. something president obama pointed out in a tweet. 'this is huge. almost every country in the world just signed on to the paris agreement on climate change thanks to american leadership.' the question now, is this agreement just paper or will it lead to crucial steps needed to"
390,"make it something truly historic? and joining me now, todd stern, special envoy for climate change for the u.s. state department. he headed the u.s. negotiating team in paris. mr. stern, you have been at this for six years, if i'm not mistaken, for a very long time."
391,"do with the disappearance of the american middle-class and huge income and wealth inequality and climate change and the corrupt campaign finance system so i think on both sides we'd like to focus on the real issues. while you're trying to, as you point out, focus on the real"
392,is ask the hard questions and that is why is it that the people on top are doing phenomenally well while almost everybody else has seen a decline in their real incomes? why is it that we're not effectively addressing the fact that climate change is absolutely real?
393,"into the middle class. they understand that we are the only major country on earth that doesn't guarantee health care to all people. they are concerned deeply about climate change and the need to transform our energy system. so i think that the ideas, the programs that we're bringing are"
394,"it's somewhat of a sideshow in the fact we've got to keep moving forward. got to be able to put ideas forward. in dealing with climate change, as well, this is an opportunity for us to be looking at economic development, as well. in my state of michigan, solar, wind, economic drivers."
395,"he may say he's not a politician but he's acting a lot like one. this is what politicians do, they distract. president obama doesn't have a plan to defeat isis so he talks about gun control and climate change. donald trump doesn't have a plan to defeat isis so he talks about"
396,do we deal with this issue? we know we have potentially cat fastrophic impact as a result of climate change. we should look at how do we further study this so we can put together the kind of public policy that can mitigate this. we can deal with it but have to
397,"issue suggest that we are in an urgent moment and that we have to be absolutely aggressive. we have to look at this as if we are fighting a war. we are fighting a war. the war is against climate change, and our goal is to save the planet for our kids and"
398,"these people and have a change of heart after the third or second big primary, i don't know. i'm not the place for politics. you are. you are the place for climate change. here's the thing and hoping in paris that there will be mechanisms in place, there will be treaties, international"
399,"for i believe in the words of dr. martin luther king jr., that there is such a thing as being too late. and when it comes to climate change, that hour is almost upon us. but if we act here and if we act now, if we place our own"
400,"the latest ahead. and later, bernie sanders unveils a climate provision today calling it a major threat. we have to look at this as if we're fighting a war. we are fighting a war. the war is against climate change and our goal is to save the planet for our kids and our"
401,"in the previous debate you said the greatest threat to national security is climate change. do you still believe that? absolutely. it's directly related to the growth of terrorism. if we do not get our act together and listen to what the scientists say, you're going to see countries all over the"
402,"obligation, we heard from senator rubio who said, look, terrorism, or climate change should not be the forefront right now. there's a poll out from suffolk university and 'the boston globe' that shows that 42% of americans that say national security and terror is their top concern. this is something you're also,"
403,"stop isis the u.s. is planning to send many more special ops forces into syria and iraq. republicans battle president obama on climate change while china chokes on record levels of smog. then thieves are keeping an eye on those just-delivered christmas packages. a frightening collision between a deer and a police cruiser, and"
404,"we'll monitor this for you and have details as soon as we get them for you. on to washington. president obama back home after attending the climate change summit in paris. he is now facing a new battle with the gop. congressional republicans are moving quickly to block the president's plan, calling for"
405,"back home, when his plane lands nine hours from now. he seemed to be dismissive of republican efforts to defund programs that would help with the climate change problem. in fact saying these are entrenched programs, money that is already there. it also gave him an opportunity to say he believes that a"
406,"it's somewhat of a sideshow in the fact we've got to keep moving forward. got to be able to put ideas forward. in dealing with climate change, as well, this is an opportunity for us to be looking at economic development, as well. in my state of michigan, solar, wind, economic drivers."
407,"something president obama pointed out in a tweet. 'this is huge. almost every country in the world just signed on to the paris agreement on climate change thanks to american leadership.' the question now, is this agreement just paper or will it lead to crucial steps needed to make it something truly"
408,after overwhelming evidence that airstrikes alone will not stop isis the u.s. is planning to send many more special ops forces into syria and iraq. republicans battle president obama on climate change while china chokes on record levels of smog. then thieves are keeping an eye on those just-delivered
409,can be said about president obama's record on climate change. he has been the best president on climate we have ever had. there's not even a number two. it's just him. and at the same time it is quite likely that history will judge him still harshly for not doing enough to save the planet.
410,"fighting climate change, a stark reminder of just what's at stake here in the u.s. for nearly 100 years through dams and reservoirs and canals the colorado river has provided water for millions of people and for acres of crops in the southwest. but as msnbc correspondent jacob soboroff found out, the colorado"
411,"ten points. jonathan, sherry, and ozzy, stay with us. we'll have a lot more to talk about with you guys throughout the hour. and coming up, world leaders strike a historic agreement on climate change. much more on what is in that pact, and how some folks in congress want to block it."
412,"point. if there's a soft spot for democrats, liberals, for advocates about doing something aggressive on climate change, it ends up being jobs. this will come at the expense of american jobs. is there an opening there for republicans to make that argument here? there is. but look, this is a relatively"
413,a turning point for the world. we've shown that the world has both the will and the ability to take on this challenge. that was president obama last night on the climate change deal struck in paris yesterday. the agreement aims to keep the increase in global temperatures well below 3.6 degrees
414,"thanks so much. a quick update now on one of the top stories. in just this past hour, world leaders in paris have released a draft of the potentially ground breaking plan to fight climate change. right now, delegates are looking over the plan. they will officially vote on it in a few hours."
415,down the effects of climate change. nationally having a hard time. internationally taking great steps. here in this country you see this phenomenon in the case of a guy like this whose name is adam szubin. he's been president obamas totally non-troshl nominee to be the american government's point person on shutting down the
416,"forward by everybody. 186 countries have already put forward their targets. absolutely an extraordinary number that nobody would have predicted a year ago. what are the consequences if the next american president decides to renounce this, essentially america were to elect someone who says either climate change is a hoax cooked up by international bureaucrats"
417,grad children which is not going to be in good shape. and yet donald trump among others denies even the reality of climate change let alone doing something about it. so we've got some really important issues to discuss in this campaign and i intend to do just that. while these are really
418,that looked totally real like this one for air france. we have the air france one there? we have one for air france that says 'of course we're not fighting climate change. we're an airline.' and then there's this volkswagen one that says 'we're sorry that we got caught.' which is of course about their diesel emissions thing.
419,"playing in theaters nationwide. i can honestly say it is unlike anything i've seen in a very long time possibly ever. still ahead, as world leaders work against the clock at the climate change summit in paris, these unbelievable images out of china where the levels of air pollution have triggered a red alert in the capital city."
420,these at paris bus stops. the artists mocked up fake ads that looked totally real like this one for air france. we have the air france one there? we have one for air france that says 'of course we're not fighting climate change. we're an airline.' and then there's this volkswagen one that says 'we're sorry that
421,this idea that like climate change is this like boutique issue for kind of like affluent liberals who like whole foods. and it's so disconnected from how central this issue is across huge swaths of the world. it's about the livability of the planet going forward. it's on that scale going forward. and obama was mocked for
422,"we have to look at this as if we're fighting a war. we are fighting a war. the war is against climate change, and our goal is to save the planet for our kids and our grandchildren. muslim-americans are our friends and our neighbors. our co-workers, our sports heroes. and yes, they are our men and"
423,"correspondent chris jansing is in paris. chris, tell us more about the preside president's news conference. reporter: let me start with what you just played because that's sort of a central theme that went through here and how all of these countries are going to work together. yes, on climate change. and that almost seems to be"
424,"telling us, if we don't get our act together, we're going to be leaving a planet to our kids and grandchildren, which is not going to be in good shape. and yet donald trump among others denies even the reality of climate change let alone doing something about it. so we've got some really important issues to discuss in"
425,"and what the scientists are telling us, if we don't get our act together, we're going to be leaving a planet to our kids and grandchildren, which is not going to be in good shape. and yet donald trump among others denies even the reality of climate change let alone doing something about it. so we've got some really"
426,catastrophic impact as a result of climate change. we should look at how do we further study this so we can put together the kind of public policy that can mitigate this. we can deal with it but have to put our best minds to trying to solve it as opposed to trying to deny its existence.
427,"science. he knew -- he counted on the scientists to give him good advice. and then he took steps to ensure the future. and that's of course what we need to be doing on climate change. we need american leadership here. the will, which is what we hope comes out of paris, needs to be matched with a way."
428,"said the deal is a step forward, but it doesn't go far enough. there are others in this country who would say it's too much. how do you get people, americans, interested in climate change? one of the hardest things for people to wrap their head around is thought's not immediate. we are talking about things that"
429,"he knew he would hurt democrats in the mid terms. so i guess it's popular to blame republicans, but the fact of the matter s the case has not been meat. you see the polls, the vast majority of people believe climate change is real. do you think it's good politics for republicans in 2016 to be"
430,"a big part of this can be chalked up to the work of the united states. something president obama pointed out in a tweet. 'this is huge. almost every country in the world just signed on to the paris agreement on climate change thanks to american leadership.' the question now, is this agreement just paper or will it"
431,"streets here in paris are very upset because they don't think this agreement goes far enough. it continues to allow the countries of the world to burn oil, gas and coal and that contributes to the warming of the climate and that's the message here. system change, not climate change, alex. okay. glad you got your phone back"
432,"iraqi refugees and no measures blocking president obama's efforts to fight climate change. speaker ryan heard the criticism. i sat down with him on friday and he said he'd deal with planned parenthood in the new year and conservatives need to accept he had to make compromises to get a deal done. let me first say, this is"
433,"parenthood and the affordable care act are funded, there are no restrictions on syrian and iraqi refugees and no measures blocking president obama's efforts to fight climate change. speaker ryan heard the criticism. i sat down with him on friday and he said he'd deal with planned parenthood in the new year and conservatives need to"
434,democratic candidate bernie sanders has repeatedly asserted that climate change is the greatest threat to national security of this country. for that position he has been mocked by many conservatives. i asked him to respond to the critics who call him out of touch with his position. when there are threats like isis in the world. obviously isis is an immediate threat.
435,"limit scientists say we can't exceed if we are to avert catastrophic effects of climate change. there's even language in the agreement that pushes the world to be even more ambitious, to 'pursue efforts to limit temperature increase to 1.5 degrees celsius. now, this has been hailed as a tremendous victory for the planet and for international diplomacy because nothing like"
436,"they've already said that. you don't have to like twist their arms to get that deal at the end. they've already said we get it, we're going to change. one of the things you see in american political discourse around this issue and you see it particularly from the right is this idea that like climate change is this like boutique issue for kind of like affluent"
437,"multiplier. i've personally sat with the chief combat climatologist in the air force and like what the generals asking you? they want to know where the next starvation zone related to climate change is going to be, where the guys with machetes are going to come through because they don't have the resources they used to have. hot spots develop because of heat and then they become hot"
